album_title,album_url,category,album_track_number,song_title,song_url,song_artists,song_release_date,song_page_views,song_lyrics,song_writers,song_producers,song_tags
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,13,I Can Do It With A Broken Heart,https://genius.com/Taylor-swift-i-can-do-it-with-a-broken-heart-lyrics,['Taylor Swift'],2024-04-19,387000,"['I can read your mind', '""She\'s having the time of her life""', 'There in her glittering prime', 'The lights refract sequin stars off her silhouette every night', 'I can show you lies', '(', 'One, two, three, four', ')', ""'Cause I'm a real tough kid"", 'I can handle my shit', 'They said, ""Babe, you gotta fake it \'til you make it"" and I did', 'Lights, camera, bitch, smile', 'Even when you wanna die', ""He said he'd love me all his life"", 'But that life was too short', 'Breaking down, I hit the floor', 'All the piеces of me shatterеd as the crowd was chanting', ', ', '""More""', ""I was grinnin' like I'm winnin'"", ""I was hittin' my marks"", ""'Cause I can do it with a broken heart"", '(', 'One, two, three, four', ')', ""I'm so depressed, I act like it's my birthday every day"", ""I'm so obsessed with him, but he avoids me like the plague"", ""I cry a lot, but I am so productive, it's an art"", ""You know you're good when you can even do it with a broken heart"", 'I can hold my breath', ""I've been doin' it since he left"", 'I keep finding his things in drawers', ""Crucial evidence I didn't imagine the whole thing"", ""I'm sure I can pass this test"", '(', 'One, two, three, four', ')', ""'Cause I'm a real tough kid"", 'I can handle my shit', 'They said, ""Babe, you gotta fake it \'til you make it"" and I did', 'Lights, camera, bitch, smile', 'In stilettos for miles', ""He said he'd love me for all time"", 'But that time was quite short', 'Breaking down, I hit the floor', 'All the pieces of me shattered as the crowd was chanting, ""More""', ""I was grinnin' like I'm winnin'"", ""I was hittin' my marks"", ""'Cause I can do it with a broken heart"", '(', 'One, two, three, four', ')', ""I'm so depressed, I act like it's my birthday every day"", ""I'm so obsessed with him, but he avoids me (He avoids me), like the plague"", ""I cry a lot, but I am so productive, it's an art"", ""You know you're good when you can even do it with a broken heart"", ""You know you're good when you can even do it with a broken heart"", ""You know you're good"", ""And I'm good"", ""'Cause I'm miserable (Haha)"", 'And nobody even knows', 'Ah, try and come for my job']","['Taylor Swift', 'Jack Antonoff']","['Jack Antonoff', 'Taylor Swift']","['Pop', 'Synth-Pop', 'Singer-Songwriter', 'USA', 'In English']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,14,The Smallest Man Who Ever Lived,https://genius.com/Taylor-swift-the-smallest-man-who-ever-lived-lyrics,['Taylor Swift'],2024-04-19,282500,"['Was any of it true?', 'Gazing at me starry-eyed', ""In your Jehovah's Witness suit"", 'Who the fuck was that guy?', 'You tried to buy some pills', 'From a friend of friends of mine', 'They just ghosted you', 'Now you know what it feels like', ""And I don't even want you back, I just want to know"", 'If rusting my sparkling summer was the goal', ""And I don't miss what we had, but could someone give"", 'A message to the smallest man who ever lived?', 'You hung me on your wall', 'Stabbed me with your push pins', 'In public, showed me off', 'Then sank in stoned oblivion', ""'Cause once your queen had come"", ""You'd treat her likе an also-ran"", ""You didn't measure up"", 'In any measurе of a man', ""And I don't even want you back, I just want to know"", 'If rusting my sparkling summer was the goal', ""And I don't miss what we had, but could someone give"", 'A message to the smallest man who ever lived?', 'Were you sent by someone who wanted me dead?', 'Did you sleep with a gun underneath our bed?', ""Were you writin' a book? Were you a sleeper cell spy?"", 'In fifty years, will all this be declassified?', 'And you\'ll confess why you did it and I\'ll say, ""Good riddance""', ""'Cause it wasn't sexy once it wasn't forbidden"", ""I would've died for your sins, instead, I just died inside"", ""And you deserve prison, but you won't get time"", ""You'll slide into inboxes and slip through the bars"", 'You crashed my party and your rental car', 'You said normal girls were boring', 'But you were gone by the morning', ""You kicked out the stage lights, but you're still performing"", 'And in plain sight you hid', 'But you are what you did', ""And I'll forget you, but I'll never forgive"", 'The smallest man who ever lived']","['Taylor Swift', 'Aaron Dessner']","['Aaron Dessner', 'Taylor Swift']","['Pop', 'Singer-Songwriter', 'USA', 'In English']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,15,The Alchemy,https://genius.com/Taylor-swift-the-alchemy-lyrics,['Taylor Swift'],2024-04-19,283700,"['This happens once every few lifetimes', 'These chemicals hit me like white wine', ""What if I told you I'm back?"", 'The hospital was a drag', 'Worst sleep that I ever had', 'I circled you on a map', ""I haven't come around in so long"", ""But I'm coming back so strong"", 'So when I touch down', ""Call the amateurs and cut 'em from the team"", 'Ditch the clowns, get the crown', ""Baby, I'm the one to beat"", ""'Cause the sign on your heart"", ""Said it's still reserved for me"", 'Honestly, who are we to fight thе alchemy?', ""Hey, you, what if I told you we'rе cool?"", ""That child's play back in school"", 'Is forgiven under my rule', ""I haven't come around in so long"", ""But I'm making a comeback to where I belong"", 'So when I touch down', ""Call the amateurs and cut 'em from the team"", 'Ditch the clowns, get the crown', ""Baby, I'm the one to beat"", ""'Cause the sign on your heart"", ""Said it's still reserved for me"", 'Honestly, who are we to fight the alchemy?', 'These blokes warm the benches', ""We've been on a winning streak"", 'He jokes that it\'s heroin, but this time with an ""E""', ""'Cause the sign on your heart"", ""Said it's still reserved for me"", 'Honestly, who are we to fight the alchemy?', 'Shirts off and your friends lift you up over their heads', ""Beer stickin' to the floor, cheers chanted 'cause they said"", '""There was no chance trying to be the greatest in the league""', ""Where's the trophy? He just comes runnin' over to me"", 'Touchdown', ""Call the amateurs and cut 'em from the team"", 'Ditch the clowns, get the crown', ""Baby, I'm the one to beat"", ""'Cause the sign on your heart"", ""Said it's still reserved for me"", 'Honestly, who are we to fight the alchemy?', 'These blokes warm the benches', ""We've been on a winning streak"", 'He jokes that it\'s heroin, but this time with an ""E""', ""'Cause the sign on your heart"", ""Said it's still reserved for me"", 'Honestly, who are we to fight the alchemy?', 'This happens once every few lifetimes', 'These chemicals hit me like white wine']","['Taylor Swift', 'Jack Antonoff']","['Jack Antonoff', 'Taylor Swift']","['Pop', 'Singer-Songwriter', 'USA', 'In English']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,16,Clara Bow,https://genius.com/Taylor-swift-clara-bow-lyrics,['Taylor Swift'],2024-04-19,175000,"['""You look like Clara Bow', 'In this light, remarkable', 'All your life, did you know', 'You\'d be picked like a rose?""', '""I\'m not trying to exaggerate', 'But I think I might die if it happened', 'Die if it happened to me', 'No one in my small town', 'Thought I\'d see the lights of Manhattan""', '""This town is fake, but you\'re the real thing', 'Breath of fresh air through smoke rings', 'Take the glory, give everything', 'Promise to be dazzling""', '""You look like Stevie Nicks', ""In '75, the hair and lips"", 'Crowd goes wild at her fingertips', 'Half moonshine, a full еclipse""', '""I\'m not trying to exaggeratе', 'But I think I might die if I made it, die if I made it', ""No one in my small town thought I'd meet these suits in L.A"", '.', 'They all wanna say...""', '""This town is fake, but you\'re the real thing', 'Breath of fresh air through smoke rings', 'Take the glory, give everything', 'Promise to be dazzling', ""The crown is stained, but you're the real queen"", 'Flesh and blood amongst war machines', ""You're the new god we're worshipping"", 'Promise to be dazzling""', 'Beauty is a beast that roars down on all fours', 'Demanding more', 'Only when your girlish glow flickers just so', 'Do they let you know', ""It's hell on earth to be heavenly"", ""Them's the breaks, they don't come gently"", '""You look like Taylor Swift', ""In this light, we're lovin' it"", ""You've got edge, she never did"", ""The future's bright, "", 'dazzling', '""']","['Taylor Swift', 'Aaron Dessner']","['Aaron Dessner', 'Taylor Swift']","['Pop', 'Easy Listening', 'Ballad', 'Singer-Songwriter', 'USA', 'In English']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,17,The Black Dog,https://genius.com/Taylor-swift-the-black-dog-lyrics,['Taylor Swift'],2024-04-19,1100000,"['I am someone who until recent events', 'You shared your secre', 'ts with', 'And your location, you forgot to turn it off', 'And so I watch as you walk', 'Into some bar called The Black Dog', 'And pierce new holes in my heart', 'You forgot to turn it off', 'And it hits me', ""I just don't understand"", ""How you don't miss me "", 'in The Black Dog', 'When someone plays ""The Starting Line""', ""And you jump up, but she's too young to know this song"", 'That was intertwined in the magic fabric of our dreaming', 'Old habits die screaming', 'I move through the world with the heartbroken', 'My longings stay unspoken', 'And I may never open up thе way I did for you', 'And all of those best laid plans', 'You said I needed a bravе man', 'Then proceeded to play him', 'Until I believed it too', 'And it kills me', ""I just don't understand"", ""How you don't miss me "", 'in the shower', 'And remember how my rain-soaked body', ""Was shakin',"", ' do you hate me?', 'Was it hazing? For a cruel fraternity', 'I pledged and I still mean it', 'Old habits die screaming', ""Six weeks of breathin' clean air"", 'I still miss the smoke', ""Were you makin' fun of me"", 'With some esoteric joke?', 'Now I wanna sell my house', 'And set fire to all my clothes', 'And hire a priest to come and exorcise my demons', 'Even if I die screaming', 'And I hope you hear it', ""And I hope it's shitty in The Black Dog"", 'When someone plays ', '""The Starting Line""', ""And you jump up, but she's too young to know this song"", 'That was intertwined in the tragic fabric of our dreaming', ""'Cause tail between your legs"", ', ', ""you're leavin'"", '[', 'Outro', ']', ""I still can't believe it"", ""'Cause "", 'old habits die screaming']",['Taylor Swift'],"['Jack Antonoff', 'Taylor Swift']","['Pop', 'Ballad', 'Singer-Songwriter', 'USA', 'In English']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,18,imgonnagetyouback,https://genius.com/Taylor-swift-imgonnagetyouback-lyrics,['Taylor Swift'],2024-04-19,702000,"['Yeah', 'Lilac short skirt, the one that fits me like skin', ""Did your research, you knew the price goin' in"", ""And I'll tell you one thing, honey"", 'I can tell when somebody still wants me, come clean', ""Standin' at the bar like something's funny, bubbly"", ""Once you fix your face, I'm goin' in (Yeah)"", ""Whether I'm gonna be your wife or"", ""Gonna smash up your bike, I haven't decided yet"", ""But I'm gonna get you back"", ""Whether I'm gonna curse you out or"", ""Take you back to my house, I haven't decidеd yet"", ""But I'm gonna get you back"", 'I, I hear thе whispers in your eyes', ""I'll make you wanna think twice"", ""You'll find that you were never not mine"", ""(You're mine)"", ""Small talk, big love, act like I don't care what you did"", ""I'm an Aston Martin that you steered straight into the ditch"", 'Then ran and hid', ""And I'll tell you one thing, honey"", 'I can take the upper hand and touch your body', 'Flip the script and leave you like a dumb house party', ""Or I might just love you 'til the end"", ""Whether I'm gonna be your wife or"", ""Gonna smash up your bike, I haven't decided yet"", ""But I'm gonna get you back"", ""Whether I'm gonna flip you off or"", ""Pull you into the closet, I haven't decided yet"", ""But I'm gonna get you back"", 'I, I hear the whispers in your eyes', ""I'll make you wanna think twice"", ""You'll find that you were never not mine"", ""(You're mine)"", 'I can feel it coming, humming in the way you move', ""Push the reset button, we're becomin' something new"", ""Say you got somebody, I'll say I got someone too"", ""Even if it's handcuffed, I'm leavin' here with you"", ""Bygones will be bygone, eras fadin' into grey (Fading into grey)"", 'We broke all the pieces, but still wanna play the game (Oh)', 'Told my friends I hate you, but I love you just the same', ""Pick your poison, babe, I'm poison either way"", ""Whether I'm gonna be your wife or"", ""Gonna smash up your bike, I haven't decided yet"", ""But I'm gonna get you back"", ""Whether I'm gonna curse you out or"", ""Take you back to my house, I haven't decided yet"", ""But I'm gonna get you back"", 'I, I hear the whispers in your eyes', ""I'll make you wanna think twice"", ""You'll find that you were never not mine"", ""I'm gonna get you back""]",['Taylor Swift'],"['Jack Antonoff', 'Taylor Swift']","['Pop', 'Electro-Pop', 'Electronic', 'USA', 'In English', 'Singer-Songwriter']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,19,The Albatross,https://genius.com/Taylor-swift-the-albatross-lyrics,['Taylor Swift'],2024-04-19,684200,"['Wise men once said', '""Wild winds are death to the candle""', 'A rose by any other name is a scandal', 'Cautions issued, he stood', 'Shooting the messengers', 'They tried to warn him about her', 'Cross your thoughtless heart', 'Only liquor anoints you', ""She's the albatross"", 'She is here to destroy you', 'Wise men once said', '""One bad seed kills the garden""', '""One less temptress, one less dagger to sharpen""', 'Locked me up in towers', ""But I'd visit in your dreams"", 'And they tried to warn you about me', 'Cross your thoughtless heart', 'Only liquor anoints you', ""She's the albatross"", 'She is here to destroy you', 'Devils that you know', 'Raise worse hell than a stranger', ""She's the death you chose"", ""You're in terrible danger"", 'And when that sky rains fire on you', ""And you're persona non grata"", ""I'll tell you how I've been there too"", 'And that none of it matters', 'Wise men once read fake news', 'And they believed it', 'Jackals raised their hackles', ""You couldn't conceive it"", 'You were sleeping soundly', 'When they dragged you from your bed', 'And I tried to warn you about them', 'So I crossed my thoughtless heart', 'Spread my wings like a parachute', ""I'm the albatross"", 'I swept in at the rescue', 'The devil that you know', 'Looks now more like an angel', ""I'm the life you chose"", 'And all this terrible danger', '(This terrible danger)', 'So cross your thoughtless heart', ""She's the albatross"", 'She is here to destroy you']","['Taylor Swift', 'Aaron Dessner']","['Aaron Dessner', 'Taylor Swift']","['Pop', 'Singer-Songwriter', 'USA', 'In English']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,20,Chloe or Sam or Sophia or Marcus,https://genius.com/Taylor-swift-chloe-or-sam-or-sophia-or-marcus-lyrics,['Taylor Swift'],2024-04-19,758800,"['Your hologram stumbled into my apartment', 'Hands in the hair of somebody in darkness', 'Named Chloe or Sam or Sophia or Marcus', 'And I just watched it happen', 'As the decade would play us for fools', 'And you saw my bones out with somebody new', ""Who seemed like he would've bullied you in school"", 'And you just watched it happen', 'If you wanna break my cold, cold heart', 'Just say, ""I loved you the way that you were""', 'If you wanna tear my world apart', ""Just say you've always wondered"", ""You said some things that I can't unabsorb"", 'You turned me into an idea of sorts', 'You needed me, but you needed drugs more', ""And I couldn't watch it happen"", 'I changed into goddesses, villains, and fools', 'Changed plans and lovers and outfits and rules', 'All to outrun my desertion of you', 'And you just watched it', 'If you wanna break ', 'my cold, cold heart', 'Just say, ""I loved you the way that you were""', 'If you wanna tear my world apart', ""Just say you've always wondered"", 'If the glint in my eye traced the depths of your sigh', 'Down that passage in time back to the moment', 'I crashed into you, like so many wrecks do', 'Too impaired by my youth to know what to do', 'So if I sell my apartment', 'And you have some kids with an ', 'internet starlet', 'Will that make your memory fade from this scarlet maroon?', 'Like it never happened', 'Could it be enough to just float in your orbit?', 'Can we watch our phantoms like watching wild horses?', 'Cooler in theory, but not if you force it to be', ""It just didn't happen"", 'So if you wanna break my cold, cold heart', 'Say you loved me', 'And if you wanna tear my world apart', ""Say you'll always wonder"", ""'Cause I wonder"", 'Will I always', 'Will I always wonder?']","['Aaron Dessner', 'Taylor Swift']","['Aaron Dessner', 'Taylor Swift']","['Pop', 'USA', 'In English', 'Singer-Songwriter']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,21,How Did It End?,https://genius.com/Taylor-swift-how-did-it-end-lyrics,['Taylor Swift'],2024-04-19,728700,"['(Uh-oh, uh-oh)', 'We hereby conduct this post-mortem', 'He was a hot house flower to my outdoorsman', 'Our maladies were such we could not cure them', 'And so a touch that was my birthright became foreign', ""Come one, come all, it's happenin' again"", 'The empathetic hunger descends', ""We'll tell no one except all of our friends"", 'We must know', 'How did it end?', '(Uh-oh, uh-oh)', 'We were blind to unforeseen circumstances', 'We learned thе right steps to different dancеs', ""And fell victim to interlopers' glances"", 'Lost the game of chance, what are the chances?', ""Soon, they'll go home to their husbands"", ""Smug 'cause they know they can trust him"", 'Then feverishly calling their cousins', '""Guess who we ran into at the shops?', 'Walking in circles like she was lost', 'Didn\'t you hear? They called it all off""', 'One gasp and then', '""How did it end?""', 'Say it once again with feeling', 'How the death rattle breathing', 'Silenced as the soul was leaving', 'The deflation of our dreaming', 'Leaving me bereft and reeling', 'My beloved ghost and me', 'Sitting in a tree', 'D-Y-I-N-G', ""It's happenin' again"", 'How did it end?', ""I can't pretend like I understand"", 'How did it end?', ""Come one, come all, it's happenin' again"", 'The empathetic hunger descends', ""We'll tell no one "", 'except all of our friends', ""But I still don't know"", 'How did it end']","['Aaron Dessner', 'Taylor Swift']","['Aaron Dessner', 'Taylor Swift']","['Pop', 'USA', 'In English', 'Singer-Songwriter']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,22,So High School,https://genius.com/Taylor-swift-so-high-school-lyrics,['Taylor Swift'],2024-04-19,1300000,"['I feel so high school every time I look at you', 'I wanna find you in a crowd just to hide from you', ""And in a blink of a crinklin' eye"", ""I'm sinkin', our fingers entwined"", 'Cheeks pink in the twinkling lights', ""Tell me 'bout the first time you saw me"", ""I'll drink what you think, and I'm high"", ""From smokin' your jokes all damn night"", 'The brink of a wrinkle in time', 'Bittersweet sixteen suddenly', ""I'm watchin' "", 'American Pie', ' with you on a Saturday night', 'Your friends are around, so be quiet', ""I'm trying to stifle my sighs"", ""'Cause I feel so high school every time I look at you"", 'But look at you', 'Ah-ah-ah-ah-ah', 'Are you gonna marry, kiss or kill me? (Kill me)', ""It's just a game, but really (Really)"", ""I'm bettin' on all three for us two (All three)"", ""Get my car door, isn't that sweet? (That sweet)"", 'Then pull me to thе backseat (The backseat)', ""No onе's ever had me (Had me), not like you"", 'Truth, dare, spin bottles', 'You know how to ball, I know Aristotle', 'Brand-new, full throttle', 'Touch me while your bros play ', 'Grand Theft Auto', ""It's true, swear, scouts honor"", 'You knew what you wanted and, boy, you got her', 'Brand-new, full throttle', 'You already know, babe', ""I feel like laughin' in the middle of practice"", 'Do that impression you did of your dad again', ""I'm hearing voices like a madman"", ""And in a blink of a crinklin' eye"", ""I'm sinkin', our fingers entwined"", 'Cheeks pink in the twinkling lights', ""Tell me 'bout the first time you saw me"", ""I'll drink what you think, and I'm high"", ""From smokin' your jokes all damn night"", 'The brink of a wrinkle in time', 'Bittersweet sixteen suddenly', ""I'm watchin' "", 'American Pie', ' with you on a Saturday night', 'Your friends are around, so be quiet', ""I'm trying to stifle my sighs"", ""'Cause I feel so high school (Feel so high school) every time I look at you"", 'But look at you', 'Truth, dare, spin bottles', 'You know how to ball, I know Aristotle', 'Brand-new, full throttle', 'Touch me while your bros play ', 'Grand Theft Auto', ""It's true, swear, scouts honor"", 'You knew what you wanted and, boy, you got her', 'Brand-new, full throttle', 'You already know, babe', 'You already know, babe']","['Taylor Swift', 'Aaron Dessner']","['Aaron Dessner', 'Taylor Swift']","['Rock', 'Pop', 'Pop-Rock', 'In English', 'USA', 'Singer-Songwriter']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,23,I Hate It Here,https://genius.com/Taylor-swift-i-hate-it-here-lyrics,['Taylor Swift'],2024-04-19,945700,"['Quick, quick, ', 'tell me something awful', 'Like you are a poet', ' ', 'trapped inside the body of a finance guy', ""Tell me all your secrets, all you'll ever be is"", 'My eternal consolation prize', 'You see, I was a debutante in another life, but', 'Now I seem to be scared to go outside', ""If comfort is a construct, I don't believe in good luck"", ""Now that I know what's what"", 'I hate it here so I will go to ', 'secret gardens in my mind', 'People need a key to get to', ', the only one is mine', 'I read about it in a book when I was a precocious child', 'No mid-sized city hopes and small-town fears', ""I'm there most of the year 'cause I hate it here"", 'I hate it here', 'My friends used to play a game where', 'We would pick a decade', 'We wished we could live in instead of this', ""I'd say the 1830s but without all the racists"", 'And getting married off for the highest bid', ""Everyone would look down 'cause it wasn't fun now"", 'Seems like it was never even fun back then', ""Nostalgia is a mind's trick"", ""If I'd been there, I'd hate it"", 'It was freezing in the palace', 'I hate it here so I will go to ', 'lunar valleys in my mind', 'When they found a better planet, only the gentle survived', 'I dreamed about it in the dark, the night I felt like I might die', 'No mid-sized city hopes and small-town fears', ""I'm there most of the year 'cause I hate it here"", 'I hate it here', ""I'm lonely, but I'm good"", ""I'm bitter, but I swear I'm fine"", ""I'll save all my romanticism for my inner life"", "" and I'll get lost on purpose"", 'This place made me feel worthless', 'Lucid dreams like electricity, the current flies through me', 'And in my fantasies, I rise above it', 'And way up there, I actually love it', 'I hate it here so I will go to ', 'secret gardens in my mind', 'People need a key to get to, the only one is mine', 'I read about it in a book when I was a precocious child', 'No mid-sized city hopes and small-town fears', ""I'm there most of the year 'cause I hate it here"", 'I hate it here', 'Quick, quick, tell me something awful', 'Like you are a poet trapped inside the body of a finance guy']","['Aaron Dessner', 'Taylor Swift']","['Aaron Dessner', 'Taylor Swift']","['Pop', 'Folk', 'Acoustic', 'Ballad', 'Easy Listening', 'USA', 'In English', 'Singer-Songwriter']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,24,thanK you aIMee,https://genius.com/Taylor-swift-thank-you-aimee-lyrics,['Taylor Swift'],2024-04-19,1900000,"['When I picture my hometown', ""There's a bronze, spray-tanned statue of you"", 'And a plaque underneath it', 'That threatens to push me down the stairs at our school', 'And it was always the same searing pain', 'But I dreamed that one day I could say', ""All that time you were throwin' punches, I was buildin' somethin'"", ""And I can't forgive the way you made me feel"", 'Screamed, ""Fuck you, Aimee"" to the night sky as the blood was gushin\'', ""But I can't forget the way you made me heal"", ""And it wasn't a fair fight"", 'Or a clean kill', ' each time that Aimee ', 'stompеd across my grave', 'And then she wrotе headlines', ""In the local paper, laughing at each baby step I'd take"", 'And it was always the same searing pain', 'But I prayed that one day I could say', ""All that time you were throwin' punches, I was buildin' somethin'"", ""And I couldn't wait to show you it was real"", 'Screamed, ""Fuck you, Aimee"" to the night sky as the blood was gushin\'', ""But I can't forget the way you made me heal"", 'Everyone knows that my mother is a saintly woman', 'But she used to say she wished that you were dead', 'I pushed each boulder up the hill', 'Your words are still just ringing in my head, ringing in my head', 'I wrote a thousand songs that you find uncool', ""I built a legacy that you can't undo"", ""But when I count the scars, there's a moment of truth"", ""That there wouldn't be this if there hadn't been you"", ""And maybe you've reframed it"", 'And in your mind, you never beat my spirit black and blue', ""I don't think you've changed much"", 'And so I changed your name and any real defining clues', ""And one day, your kid comes home singin'"", ""A song that only us two is gonna know is about you, 'cause"", ""All that time you were throwin' punches, it was all for nothin'"", 'And our town, it looks so small from way up here', 'Screamed, ""Thank you, Aimee"" to the night sky and the stars are stunnin\'', ""'Cause I can't forget the way you made me heal"", 'Everyone knows that my mother is a saintly woman', 'But she used to say she wished that you were dead', 'So I pushed each boulder up that hill', ""Your words were still just ringin' in my head, ringin' in my head"", 'Thank you, Aimee', 'Thank you, Aimee']","['Taylor Swift', 'Aaron Dessner']","['Taylor Swift', 'Aaron Dessner']","['Pop', 'Diss', 'Singer-Songwriter', 'USA', 'In English']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,25,I Look in People's Windows,https://genius.com/Taylor-swift-i-look-in-peoples-windows-lyrics,['Taylor Swift'],2024-04-19,527600,"['I had died the tiniest death', 'I spied the catch in your breath', 'Out, out, out, out, out, out', 'Northbound I got carried away', 'As you boarded your train', 'South, south, south, south, south, south', 'A feather taken by the wind blowing', ""I'm afflicted by the not knowing so"", ""I look in people's windows"", 'Transfixed by rose golden glows', 'They have their friends over to drink nice wine', ""I look in people's windows"", ""In case you're at their table"", 'What if your eyes looked up and met mine', 'One more time', 'You had stopped and tiltеd your head', 'I still ponder what it meant', 'Now, now, now, now, now, now', 'I triеd searching faces on streets', ""What are the chances you'd be"", 'Downtown, downtown, downtown', 'Does it feel alright to not know me?', 'I\'m addicted to the ""if only""', ""So I look in people's windows"", ""Like I'm some deranged weirdo"", 'I attend Christmas parties from outside', ""I look in people's windows"", ""In case you're at their table"", 'What if your eyes looked up and met mine', 'One more time']","['Jack Antonoff', 'Patrik Berger', 'Taylor Swift']","['Jack Antonoff', 'Patrik Berger', 'Taylor Swift']","['Pop', 'Easy Listening', 'Singer-Songwriter', 'In English', 'USA']"
THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,https://genius.com/albums/Taylor-Swift/THE-TORTURED-POETS-DEPARTMENT-THE-ANTHOLOGY,The Tortured Poets Department,26,The Prophecy,https://genius.com/Taylor-swift-the-prophecy-lyrics,['Taylor Swift'],2024-04-19,699100,"['Hand on the throttle', 'Thought I caught lightning in a bottle', ""Oh, but it's gone again"", 'And it was written', 'I got cursed like Eve got bitten', 'Oh, was it punishment?', 'Pad around when I get home', ""I guess a lesser woman would've lost hope"", ""A greater woman wouldn't beg"", 'But I looked to the sky and said', 'Please', ""I've been on my knees"", 'Change the prophecy', ""Don't want money"", 'Just someone who wants my company', 'Let it once be me', 'Who do I have to speak to', 'About if they can redo the prophecy?', 'Cards on thе table', 'Mine play out like fools in a fablе', 'Oh, it was sinking in (Sinking in, oh)', 'Slow is the quicksand', 'Poison blood from the wound of the pricked hand', 'Oh, still I dream of him', 'Please', ""I've been on my knees"", 'Change the prophecy', ""Don't want money"", 'Just someone who wants my company', 'Let it once be me', 'Who do I have to speak to', 'About if they can redo the prophecy?', 'And I sound like an infant', 'Feeling like the very last drops of an ink pen', 'A greater woman stays cool', 'But I howl like a wolf at the moon', 'And I look unstable', ""Gathered with a coven 'round a sorceress' table"", 'A greater woman has faith', ""But even statues crumble if they're made to wait"", ""I'm so afraid I sealed my fate"", 'No sign of soulmates', ""I'm just a paperweight in shades of greige"", ""Spending my last coin so someone will tell me it'll be okay"", 'Ooh', 'Ooh', 'Ooh', 'Ooh', 'Please', ""I've been on my knees"", 'Change the prophecy', ""Don't want money"", 'Just someone who wants my company', 'Let it once be me', 'Who do I have to speak to', 'About if they can redo the prophecy?', 'Who do I have to speak to', 'To change the prophecy?', 'Hand on the throttle', 'Thought I caught lightning in a bottle', ""Oh, but it's gone again"", 'Pad around when I get home', ""I guess a lesser woman would've lost hope"", ""A greater woman wouldn't beg"", 'But I looked to the sky and said (Please)']","['Taylor Swift', 'Aaron Dessner']","['Taylor Swift', 'Aaron Dessner']","['Pop', 'Chamber Pop', 'In English', 'USA', 'Singer-Songwriter']"
